Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Is_Parent,Total_Kids,Marital_Status_Simplified,Total_Spent,MntWines_Share,MntFruits_Share,MntMeatProducts_Share,MntFishProducts_Share,MntSweetProducts_Share,MntGoldProds_Share,Total_Purchases,Avg_Spend_per_Purchase,Deal_Rate,Web_Purchase_Share,Web_Visit_to_Purchase_Ratio,Is_Online_Buyer,Customer_Since_Days,Is_Active,Lifetime_Spend_per_Day,Total_Accepted_Campaigns,Campaign_Response_Rate,Is_Responder,Cluster,Segment
1977,Master,43263,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,SP,48,1,1,Partnered,441,0.5941043083900227,0.0136054421768707,0.1383219954648526,0.0,0.0226757369614512,0.2312925170068027,16,27.5625,0.1875,0.3125,0.8333333333333334,0,4058,1,0.1086742237555446,0,0.0,0,1,Newcomers
1970,Graduation,27242,1,0,2012-11-11,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,1,0,IND,55,1,1,Single,106,0.0283018867924528,0.160377358490566,0.2452830188679245,0.1886792452830188,0.0094339622641509,0.3679245283018867,7,15.142857142857142,0.2857142857142857,0.2857142857142857,3.0,0,4068,1,0.0260570304818092,0,0.0,1,3,Budget-Conscious Parents
1971,Graduation,76445,1,0,2012-09-28,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,0,SA,54,1,1,Partnered,1410,0.524113475177305,0.075886524822695,0.2191489361702127,0.0992907801418439,0.0567375886524822,0.0248226950354609,21,67.14285714285714,0.0476190476190476,0.0952380952380952,2.0,0,4112,1,0.3428988326848249,0,0.0,0,2,Champions
1965,Graduation,75276,0,0,2012-09-27,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,0,SP,60,0,0,Partnered,1040,0.5865384615384616,0.1009615384615384,0.1201923076923077,0.1317307692307692,0.0403846153846153,0.0201923076923076,23,45.21739130434783,0.0434782608695652,0.391304347826087,0.5,0,4113,1,0.2528567955263798,0,0.0,0,2,Champions
1963,Graduation,34213,1,1,2012-09-07,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,1,0,SA,62,1,2,Single,117,0.4273504273504273,0.0341880341880341,0.2393162393162393,0.0512820512820512,0.0256410256410256,0.2222222222222222,9,13.0,0.3333333333333333,0.3333333333333333,2.25,1,4133,1,0.0283087345753689,0,0.0,1,0,At-Risk Customers
1976,PhD,72335,0,0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,1,0,SP,49,0,0,Partnered,2092,0.614244741873805,0.0501912045889101,0.3121414913957935,0.0133843212237093,0.010038240917782,0.0,23,90.95652173913044,0.0434782608695652,0.4347826086956521,0.7272727272727273,1,4158,1,0.5031265031265031,0,0.0,1,2,Champions
1964,Master,79143,0,0,2012-08-11,2,650,37,780,27,167,32,1,6,9,13,3,0,0,0,0,0,0,0,AUS,61,0,0,Partnered,1693,0.3839338452451269,0.021854695806261,0.4607206142941524,0.0159480212640283,0.0986414648552864,0.0189013585351447,29,58.37931034482759,0.0344827586206896,0.2068965517241379,0.4285714285714285,0,4160,1,0.4069711538461538,0,0.0,0,2,Champions
1947,Graduation,27469,0,0,2012-08-02,2,9,1,2,3,2,0,1,0,0,3,6,0,0,0,0,0,0,0,CA,78,0,0,Partnered,17,0.5294117647058824,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.1176470588235294,0.0,4,4.25,0.25,0.0,6.0,0,4169,1,0.0040777164787718,0,0.0,0,3,Budget-Conscious Parents
1969,Graduation,68695,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,SP,56,0,0,Partnered,1091,0.4197983501374885,0.074243813015582,0.3263061411549037,0.0971585701191567,0.0458295142071494,0.0366636113657195,16,68.1875,0.0625,0.25,0.4,0,3477,1,0.3137762438884095,0,0.0,0,2,Champions
1969,Graduation,68695,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,CA,56,0,0,Partnered,1091,0.4197983501374885,0.074243813015582,0.3263061411549037,0.0971585701191567,0.0458295142071494,0.0366636113657195,16,68.1875,0.0625,0.25,0.4,0,3477,1,0.3137762438884095,0,0.0,0,2,Champions
1957,Graduation,50388,0,1,2014-05-28,3,292,6,37,0,3,34,4,6,1,6,7,0,1,0,1,0,1,0,GER,68,1,1,Single,372,0.7849462365591398,0.0161290322580645,0.0994623655913978,0.0,0.0080645161290322,0.0913978494623656,17,21.88235294117647,0.2352941176470588,0.3529411764705882,1.0,0,3505,1,0.1061340941512125,2,0.4,1,1,Newcomers
1970,PhD,77622,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,SA,55,1,2,Partnered,714,0.7282913165266106,0.0098039215686274,0.2156862745098039,0.026610644257703,0.0,0.0196078431372549,22,32.45454545454545,0.0909090909090909,0.2727272727272727,0.4285714285714285,0,3549,1,0.2011834319526627,0,0.0,0,1,Newcomers
1962,Graduation,46102,2,1,2014-03-10,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,SP,63,1,3,Single,16,0.875,0.0,0.0625,0.0,0.0,0.0625,4,4.0,0.25,0.25,3.5,0,3584,1,0.0044642857142857,0,0.0,0,0,At-Risk Customers
1980,2n Cycle,31859,1,0,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,SP,45,1,1,Single,48,0.0625,0.0833333333333333,0.1458333333333333,0.3125,0.1666666666666666,0.2291666666666666,5,9.6,0.2,0.2,3.5,0,3595,1,0.0133518776077885,0,0.0,0,3,Budget-Conscious Parents
1987,2n Cycle,23830,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,SP,38,0,0,Single,43,0.0232558139534883,0.1860465116279069,0.1395348837209302,0.0930232558139534,0.1860465116279069,0.3720930232558139,5,8.6,0.2,0.2,3.5,0,3615,1,0.0118948824343015,0,0.0,0,3,Budget-Conscious Parents
1973,Graduation,24639,1,1,2014-01-28,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,AUS,52,1,2,Partnered,44,0.4545454545454545,0.0681818181818181,0.3636363636363636,0.0,0.0909090909090909,0.0227272727272727,9,4.888888888888889,0.3333333333333333,0.2222222222222222,2.0,0,3625,1,0.0121379310344827,0,0.0,0,0,At-Risk Customers
1945,PhD,71604,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,1,0,SP,80,0,0,Partnered,1196,0.2884615384615384,0.044314381270903,0.4414715719063545,0.0819397993311036,0.0627090301003344,0.0811036789297658,17,70.3529411764706,0.0588235294117647,0.4705882352941176,0.4444444444444444,1,3697,1,0.3235055450365161,1,0.2,1,2,Champions
1984,Graduation,27255,1,0,2013-11-07,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,SP,41,1,1,Partnered,37,0.5945945945945946,0.027027027027027,0.2972972972972973,0.0,0.027027027027027,0.054054054054054,5,7.4,0.2,0.2,3.5,0,3707,1,0.0099811168060426,0,0.0,0,3,Budget-Conscious Parents
1977,Graduation,55375,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,CA,48,1,1,Partnered,162,0.2592592592592592,0.0679012345679012,0.3518518518518518,0.0617283950617283,0.1728395061728395,0.0864197530864197,9,18.0,0.1111111111111111,0.1111111111111111,1.0,0,3728,1,0.0434549356223175,0,0.0,0,3,Budget-Conscious Parents
1960,PhD,77037,0,1,2013-10-13,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0,SP,65,1,1,Partnered,1123,0.4122885129118432,0.0854853072128228,0.2965271593944791,0.1495992876224399,0.0471950133570792,0.0089047195013357,27,41.5925925925926,0.037037037037037,0.2592592592592592,0.375,0,3732,1,0.3009110396570204,0,0.0,0,1,Newcomers
1970,Graduation,24163,1,1,2013-10-12,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0,SP,55,1,2,Single,17,0.2352941176470588,0.0588235294117647,0.4117647058823529,0.1176470588235294,0.0588235294117647,0.1176470588235294,6,2.833333333333333,0.3333333333333333,0.1666666666666666,2.0,0,3733,1,0.004553978033753,0,0.0,0,0,At-Risk Customers
1969,PhD,69476,0,0,2013-09-30,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,US,56,0,0,Partnered,1044,0.2490421455938697,0.082375478927203,0.5354406130268199,0.0603448275862069,0.0086206896551724,0.0641762452107279,15,69.6,0.0666666666666666,0.2666666666666666,0.4,0,3745,1,0.2787716955941255,0,0.0,0,2,Champions
1979,Graduation,72063,0,1,2013-07-03,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,GER,46,1,1,Partnered,758,0.2374670184696569,0.0422163588390501,0.4591029023746701,0.100263852242744,0.0422163588390501,0.1187335092348284,21,36.095238095238095,0.0952380952380952,0.238095238095238,0.3333333333333333,0,3834,1,0.1977047470005216,0,0.0,0,1,Newcomers
1962,Master,58646,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,SP,63,1,1,Partnered,140,0.4428571428571428,0.0071428571428571,0.3142857142857143,0.0428571428571428,0.0357142857142857,0.1571428571428571,8,17.5,0.125,0.25,1.3333333333333333,0,3857,1,0.0362976406533575,0,0.0,0,3,Budget-Conscious Parents
1962,Master,58646,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,GER,63,1,1,Partnered,140,0.4428571428571428,0.0071428571428571,0.3142857142857143,0.0428571428571428,0.0357142857142857,0.1571428571428571,8,17.5,0.125,0.25,1.3333333333333333,0,3857,1,0.0362976406533575,0,0.0,0,3,Budget-Conscious Parents
1949,Master,47570,1,1,2013-05-29,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,1,0,US,76,1,2,Single,121,0.5537190082644629,0.0082644628099173,0.1652892561983471,0.0,0.0165289256198347,0.256198347107438,9,13.444444444444445,0.3333333333333333,0.2222222222222222,2.333333333333333,0,3869,1,0.0312742310674592,0,0.0,1,0,At-Risk Customers
1980,Graduation,80011,0,1,2013-04-29,3,421,76,536,82,178,102,2,8,6,5,4,0,0,0,0,0,0,0,AUS,45,1,1,Partnered,1395,0.3017921146953405,0.0544802867383512,0.3842293906810036,0.0587813620071684,0.1275985663082437,0.0731182795698924,21,66.42857142857143,0.0952380952380952,0.3809523809523809,0.4444444444444444,1,3899,1,0.3577840471915876,0,0.0,0,2,Champions
1956,PhD,54998,0,1,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,1,0,SP,69,1,1,Single,455,0.3384615384615385,0.0483516483516483,0.4439560439560439,0.0857142857142857,0.0659340659340659,0.0175824175824175,20,22.75,0.25,0.2,0.8,0,3949,1,0.1152190427956444,0,0.0,1,1,Newcomers
1948,PhD,60200,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,SP,77,1,1,Single,685,0.7328467153284671,0.0277372262773722,0.1927007299270073,0.0,0.0087591240875912,0.037956204379562,25,27.4,0.24,0.24,0.8571428571428571,0,4016,1,0.1705677290836653,0,0.0,0,1,Newcomers
1982,Graduation,63211,0,0,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,1,0,SP,43,0,0,Partnered,1173,0.1236146632566069,0.1645353793691389,0.391304347826087,0.1747655583972719,0.0221653878942881,0.1236146632566069,20,58.65,0.1,0.15,0.5,0,4077,1,0.2877115526122148,0,0.0,1,2,Champions
1973,PhD,48432,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,1,0,SA,52,1,1,Single,424,0.7594339622641509,0.0070754716981132,0.1179245283018868,0.0094339622641509,0.0070754716981132,0.0990566037735849,19,22.31578947368421,0.2631578947368421,0.3684210526315789,1.0,1,4092,1,0.1036168132942326,0,0.0,1,1,Newcomers
1973,PhD,48432,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,0,CA,52,1,1,Other,424,0.7594339622641509,0.0070754716981132,0.1179245283018868,0.0094339622641509,0.0070754716981132,0.0990566037735849,19,22.31578947368421,0.2631578947368421,0.3684210526315789,1.0,1,4092,1,0.1036168132942326,0,0.0,0,1,Newcomers
1973,PhD,48432,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,1,0,IND,52,1,1,Other,424,0.7594339622641509,0.0070754716981132,0.1179245283018868,0.0094339622641509,0.0070754716981132,0.0990566037735849,19,22.31578947368421,0.2631578947368421,0.3684210526315789,1.0,1,4092,1,0.1036168132942326,0,0.0,1,1,Newcomers
1949,Master,62845,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0,SP,76,1,2,Partnered,1178,0.932937181663837,0.0,0.0382003395585738,0.0,0.0,0.0288624787775891,28,42.07142857142857,0.3928571428571428,0.1071428571428571,2.0,0,4109,1,0.2866877585787296,1,0.2,1,1,Newcomers
1949,Master,62845,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,1,0,SP,76,1,2,Partnered,1178,0.932937181663837,0.0,0.0382003395585738,0.0,0.0,0.0288624787775891,28,42.07142857142857,0.3928571428571428,0.1071428571428571,2.0,0,4109,1,0.2866877585787296,1,0.2,1,1,Newcomers
1965,PhD,65220,0,0,2012-09-03,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,1,0,GER,60,0,0,Partnered,1282,0.6942277691107644,0.0491419656786271,0.2277691107644305,0.0,0.0195007800312012,0.0093603744149766,23,55.73913043478261,0.1739130434782608,0.3478260869565217,0.6666666666666666,1,4137,1,0.3098863911046652,0,0.0,1,1,Newcomers
1990,PhD,74214,0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,SP,35,0,0,Partnered,1711,0.5043834015195792,0.048509643483343,0.3196960841613092,0.0502630040911747,0.0578609000584453,0.0192869666861484,16,106.9375,0.0625,0.5,0.5555555555555556,1,4145,1,0.4127864897466827,0,0.0,0,2,Champions
1980,2n Cycle,96547,0,0,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,1,0,SP,45,0,0,Partnered,809,0.553770086526576,0.0259579728059332,0.1545117428924598,0.0642768850432632,0.1248454882571075,0.07663782447466,21,38.523809523809526,0.0,0.3333333333333333,0.25,0,3510,1,0.2304843304843304,3,0.6,1,2,Champions
1955,Graduation,53863,0,1,2014-05-17,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,0,SP,70,1,1,Partnered,473,0.8435517970401691,0.0084566596194503,0.0634249471458773,0.0126849894291754,0.0084566596194503,0.0634249471458773,18,26.27777777777778,0.1666666666666666,0.3888888888888889,0.875,0,3516,1,0.13452787258248,1,0.2,1,1,Newcomers
1970,Graduation,50447,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,IND,55,1,2,Partnered,148,0.5743243243243243,0.0472972972972973,0.1621621621621621,0.0135135135135135,0.0202702702702702,0.1824324324324324,8,18.5,0.125,0.375,1.5,0,3542,1,0.0417843026538678,0,0.0,0,0,At-Risk Customers
1953,Graduation,37716,0,1,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,AUS,72,1,1,Partnered,188,0.5159574468085106,0.0053191489361702,0.2180851063829787,0.0319148936170212,0.0106382978723404,0.2180851063829787,10,18.8,0.2,0.4,1.4,1,3542,1,0.0530773574251835,0,0.0,0,3,Budget-Conscious Parents
1982,Graduation,45203,2,0,2014-03-23,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,1,0,SA,43,1,2,Partnered,147,0.238095238095238,0.0204081632653061,0.4557823129251701,0.0680272108843537,0.0544217687074829,0.1632653061224489,8,18.375,0.125,0.375,1.5,0,3571,1,0.0411649397927751,0,0.0,1,3,Budget-Conscious Parents
1975,Master,37368,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,SP,50,1,1,Partnered,30,0.1,0.0666666666666666,0.3666666666666666,0.0666666666666666,0.0666666666666666,0.3333333333333333,4,7.5,0.25,0.25,3.0,0,3668,1,0.0081788440567066,1,0.2,1,3,Budget-Conscious Parents
1955,Graduation,67225,0,1,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,US,70,1,1,Partnered,868,0.3629032258064516,0.0403225806451612,0.3709677419354839,0.0529953917050691,0.0080645161290322,0.1647465437788018,23,37.73913043478261,0.1304347826086956,0.3043478260869565,0.625,0,3688,1,0.2353579175704989,0,0.0,0,1,Newcomers
1976,Master,65104,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,1,0,CA,49,1,1,Partnered,1053,0.7008547008547008,0.0,0.2203228869895536,0.0123456790123456,0.0189933523266856,0.0474833808167141,17,61.94117647058823,0.1176470588235294,0.1764705882352941,1.75,0,3700,1,0.2845945945945946,0,0.0,1,1,Newcomers
1976,Master,65104,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,0,SP,49,1,1,Partnered,1053,0.7008547008547008,0.0,0.2203228869895536,0.0123456790123456,0.0189933523266856,0.0474833808167141,17,61.94117647058823,0.1176470588235294,0.1764705882352941,1.75,0,3700,1,0.2845945945945946,0,0.0,0,1,Newcomers
1949,Master,81698,0,0,2013-11-06,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,1,0,SP,76,0,0,Partnered,1008,0.1775793650793651,0.0277777777777777,0.5158730158730159,0.1101190476190476,0.1220238095238095,0.0466269841269841,25,40.32,0.04,0.12,0.25,0,3708,1,0.2718446601941747,0,0.0,1,2,Champions
1968,Graduation,70566,0,1,2013-10-06,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,SP,57,1,1,Single,757,0.5033025099075297,0.0369881109643328,0.2840158520475561,0.1109643328929986,0.0369881109643328,0.0277410832232496,22,34.40909090909091,0.0909090909090909,0.2727272727272727,0.4285714285714285,0,3739,1,0.2024605509494517,0,0.0,0,1,Newcomers
1958,Graduation,69096,0,1,2013-09-27,4,247,49,159,7,82,109,1,5,2,10,4,0,0,0,0,0,0,0,GER,67,1,1,Partnered,653,0.3782542113323124,0.0750382848392036,0.2434915773353752,0.010719754977029,0.1255742725880551,0.1669218989280245,18,36.27777777777778,0.0555555555555555,0.2777777777777778,0.6666666666666666,0,3748,1,0.1742262540021344,0,0.0,0,1,Newcomers
1962,Graduation,71434,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,SP,63,1,1,Partnered,1400,0.5078571428571429,0.0257142857142857,0.155,0.1228571428571428,0.0685714285714285,0.12,21,66.66666666666667,0.1428571428571428,0.3333333333333333,0.5,0,3757,1,0.3726377428799574,2,0.4,1,1,Newcomers
1978,Graduation,33039,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,SP,47,1,1,Partnered,78,0.3846153846153846,0.1025641025641025,0.1538461538461538,0.1025641025641025,0.1025641025641025,0.1538461538461538,7,11.142857142857142,0.1428571428571428,0.2857142857142857,1.6666666666666667,0,3766,1,0.0207116303770578,0,0.0,0,3,Budget-Conscious Parents
1978,Graduation,33039,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,CA,47,1,1,Partnered,78,0.3846153846153846,0.1025641025641025,0.1538461538461538,0.1025641025641025,0.1025641025641025,0.1538461538461538,7,11.142857142857142,0.1428571428571428,0.2857142857142857,1.6666666666666667,0,3766,1,0.0207116303770578,0,0.0,0,3,Budget-Conscious Parents
1958,Graduation,46610,0,0,2013-07-18,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,SP,67,0,0,Partnered,467,0.6167023554603854,0.0214132762312633,0.0642398286937901,0.0085653104925053,0.0214132762312633,0.2676659528907923,14,33.357142857142854,0.0714285714285714,0.4285714285714285,0.8571428571428571,0,3819,1,0.1222833202409007,0,0.0,0,1,Newcomers
1958,Graduation,49967,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,CA,67,1,1,Single,306,0.6928104575163399,0.0196078431372549,0.2254901960784313,0.0130718954248366,0.0392156862745098,0.0098039215686274,15,20.4,0.2,0.4,1.0,1,3829,1,0.0799164272656045,0,0.0,0,1,Newcomers
1976,Graduation,53359,1,1,2013-05-27,4,173,4,30,3,6,41,4,5,1,4,7,0,0,0,0,0,0,0,US,49,1,2,Partnered,257,0.6731517509727627,0.0155642023346303,0.1167315175097276,0.0116731517509727,0.0233463035019455,0.159533073929961,14,18.357142857142858,0.2857142857142857,0.3571428571428571,1.1666666666666667,1,3871,1,0.0663911134073882,0,0.0,0,0,At-Risk Customers
1971,Master,49505,1,1,2013-03-05,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,0,SP,54,1,2,Partnered,751,0.8042609853528628,0.0,0.133155792276964,0.0252996005326231,0.0,0.0372836218375499,29,25.89655172413793,0.3103448275862069,0.3448275862068966,0.7272727272727273,1,3954,1,0.189934243803743,0,0.0,0,1,Newcomers
1946,Master,68657,0,0,2013-02-20,4,482,34,471,119,68,22,1,3,5,9,7,0,0,0,0,0,0,0,AUS,79,0,0,Partnered,1196,0.403010033444816,0.0284280936454849,0.3938127090301003,0.0994983277591973,0.0568561872909698,0.0183946488294314,18,66.44444444444444,0.0555555555555555,0.1666666666666666,1.75,0,3967,1,0.3014872699773128,0,0.0,0,2,Champions
1954,Graduation,72071,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,SP,71,1,1,Single,1338,0.3968609865470852,0.0515695067264574,0.2242152466367713,0.1121076233183856,0.1031390134529148,0.1121076233183856,20,66.9,0.15,0.25,0.3333333333333333,0,3973,1,0.3367732192298011,0,0.0,0,1,Newcomers
1954,Graduation,72071,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,CA,71,1,1,Single,1338,0.3968609865470852,0.0515695067264574,0.2242152466367713,0.1121076233183856,0.1031390134529148,0.1121076233183856,20,66.9,0.15,0.25,0.3333333333333333,0,3973,1,0.3367732192298011,0,0.0,0,1,Newcomers
1967,Master,59235,1,0,2013-01-12,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,IND,58,1,1,Single,1128,0.3971631205673759,0.0354609929078014,0.4157801418439716,0.0709219858156028,0.0,0.0806737588652482,28,40.285714285714285,0.1071428571428571,0.3928571428571428,0.5833333333333334,0,4006,1,0.2815776335496754,0,0.0,0,1,Newcomers
1957,Graduation,21994,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,AUS,68,1,1,Partnered,22,0.4090909090909091,0.0,0.2727272727272727,0.1363636363636363,0.0454545454545454,0.1363636363636363,4,5.5,0.25,0.0,5.0,0,4025,1,0.0054658385093167,0,0.0,0,3,Budget-Conscious Parents
1957,Graduation,21994,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,SP,68,1,1,Partnered,22,0.4090909090909091,0.0,0.2727272727272727,0.1363636363636363,0.0454545454545454,0.1363636363636363,4,5.5,0.25,0.0,5.0,0,4025,1,0.0054658385093167,0,0.0,0,3,Budget-Conscious Parents
1972,Graduation,69209,0,0,2012-09-17,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,0,CA,53,0,0,Partnered,1782,0.2783389450056117,0.0179573512906846,0.4764309764309764,0.1285072951739618,0.0269360269360269,0.0718294051627385,16,111.375,0.125,0.3125,0.6666666666666666,0,4123,1,0.4322095561484356,1,0.2,1,2,Champions
1989,Graduation,31928,1,0,2014-03-28,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0,IND,36,1,1,Partnered,72,0.4583333333333333,0.0555555555555555,0.3333333333333333,0.0555555555555555,0.0277777777777777,0.0694444444444444,9,8.0,0.2222222222222222,0.3333333333333333,1.75,0,3566,1,0.0201906898485698,0,0.0,0,3,Budget-Conscious Parents
1987,PhD,74004,0,0,2014-02-24,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,1,0,IND,38,0,0,Single,1658,0.4728588661037394,0.0289505428226779,0.3377563329312424,0.0253317249698431,0.106151990349819,0.0289505428226779,15,110.53333333333332,0.0666666666666666,0.2666666666666666,0.6,0,3598,1,0.4608115619788771,2,0.4,1,2,Champions
1987,2n Cycle,30390,0,0,2013-09-02,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0,IND,38,0,0,Partnered,80,0.125,0.15,0.15,0.3125,0.0125,0.25,6,13.333333333333334,0.1666666666666666,0.3333333333333333,2.0,0,3773,1,0.0212032865094089,0,0.0,0,3,Budget-Conscious Parents
1985,Graduation,21355,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,1,0,US,40,1,1,Partnered,68,0.0735294117647058,0.1911764705882352,0.2058823529411764,0.0,0.0735294117647058,0.4558823529411764,7,9.714285714285714,0.2857142857142857,0.2857142857142857,2.0,0,3786,1,0.0179609086106708,1,0.2,1,3,Budget-Conscious Parents
1969,Graduation,26304,1,0,2013-06-23,5,4,1,5,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,GER,56,1,1,Partnered,16,0.25,0.0625,0.3125,0.125,0.0,0.25,4,4.0,0.25,0.25,3.5,0,3844,1,0.0041623309053069,0,0.0,0,3,Budget-Conscious Parents
1989,2n Cycle,85710,0,0,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,IND,36,0,0,Partnered,1062,0.5649717514124294,0.0188323917137476,0.3295668549905838,0.027306967984934,0.0282485875706214,0.0310734463276836,26,40.84615384615385,0.0384615384615384,0.2307692307692307,0.2857142857142857,0,3893,1,0.2727973285384023,1,0.2,1,2,Champions
1974,Graduation,102692,0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,1,0,SA,51,0,0,Single,1112,0.1510791366906475,0.1330935251798561,0.3992805755395683,0.0287769784172661,0.1546762589928057,0.1330935251798561,29,38.3448275862069,0.0344827586206896,0.2068965517241379,0.2857142857142857,0,3923,1,0.2834565383634973,4,0.8,1,2,Champions
1971,Graduation,58350,0,1,2013-01-04,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,SP,54,1,1,Single,1001,0.4925074925074925,0.0259740259740259,0.2057942057942058,0.1158841158841158,0.0799200799200799,0.0799200799200799,27,37.07407407407408,0.1481481481481481,0.2962962962962963,0.6666666666666666,0,4014,1,0.2493771798704534,0,0.0,0,1,Newcomers
1978,Graduation,7500,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,SP,47,1,2,Single,57,0.1052631578947368,0.087719298245614,0.0701754385964912,0.2280701754385964,0.0701754385964912,0.4385964912280701,10,5.7,0.4,0.2,2.0,0,4022,1,0.0141720537046245,0,0.0,0,0,At-Risk Customers
