Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Is_Parent,Total_Kids,Marital_Status_Simplified,Total_Spent,MntWines_Share,MntFruits_Share,MntMeatProducts_Share,MntFishProducts_Share,MntSweetProducts_Share,MntGoldProds_Share,Total_Purchases,Avg_Spend_per_Purchase,Deal_Rate,Web_Purchase_Share,Web_Visit_to_Purchase_Ratio,Is_Online_Buyer,Customer_Since_Days,Is_Active,Lifetime_Spend_per_Day,Total_Accepted_Campaigns,Campaign_Response_Rate,Is_Responder
1969,Graduation,68695,0,0,6/25/2014,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,CA,56,0,0,Partnered,1091,0.41979835013748856,0.074243813,0.32630614115490375,0.09715857,0.045829514207149404,0.036663611,16,68.1875,0.0625,0.25,0.4,0,3477,1,0.3137762438884095,0,0,0
1957,Graduation,50388,0,1,5/28/2014,3,292,6,37,0,3,34,4,6,1,6,7,0,1,0,1,0,1,0,GER,68,1,1,Single,372,0.7849462365591398,0.016129032258064516,0.099462366,0,0.008064516,0.091397849,17,21.88235294117647,0.23529411764705882,0.35294117647058826,1,0,3505,1,0.10613409415121255,2,0.4,1
1970,PhD,77622,0,2,4/14/2014,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,SA,55,1,2,Partnered,714,0.7282913165266106,0.009803922,0.21568627450980393,0.026610644,0,0.019607843,22,32.45454545454545,0.090909091,0.2727272727272727,0.42857142857142855,0,3549,1,0.20118343195266272,0,0,0
1962,Graduation,46102,2,1,3/10/2014,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,SP,63,1,3,Single,16,0.875,0,0.0625,0,0,0.0625,4,4,0.25,0.25,3.5,0,3584,1,0.004464286,0,0,0
1980,2n Cycle,31859,1,0,2/27/2014,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,SP,45,1,1,Single,48,0.0625,0.083333333,0.14583333333333334,0.3125,0.16666666666666666,0.22916666666666666,5,9.6,0.2,0.2,3.5,0,3595,1,0.013351877607788595,0,0,0
1987,2n Cycle,23830,0,0,2/7/2014,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,SP,38,0,0,Single,43,0.023255813953488372,0.18604651162790697,0.13953488372093023,0.093023256,0.18604651162790697,0.37209302325581395,5,8.6,0.2,0.2,3.5,0,3615,1,0.011894882,0,0,0
1973,Graduation,24639,1,1,1/28/2014,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,AUS,52,1,2,Partnered,44,0.45454545454545453,0.068181818,0.36363636363636365,0,0.090909091,0.022727272727272728,9,4.888888888888889,0.3333333333333333,0.2222222222222222,2,0,3625,1,0.012137931034482758,0,0,0
1945,PhD,71604,0,0,11/17/2013,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,1,0,SP,80,0,0,Partnered,1196,0.28846153846153844,0.044314381,0.4414715719063545,0.081939799,0.06270903,0.081103679,17,70.35294118,0.058823529411764705,0.47058823529411764,0.4444444444444444,1,3697,1,0.3235055450365161,1,0.2,1
1984,Graduation,27255,1,0,11/7/2013,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,SP,41,1,1,Partnered,37,0.5945945945945946,0.027027027,0.2972972972972973,0,0.027027027,0.054054054,5,7.4,0.2,0.2,3.5,0,3707,1,0.009981117,0,0,0
1977,Graduation,55375,0,1,10/17/2013,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,CA,48,1,1,Partnered,162,0.25925925925925924,0.067901235,0.35185185185185186,0.061728395,0.1728395061728395,0.086419753,9,18,0.1111111111111111,0.1111111111111111,1,0,3728,1,0.043454936,0,0,0
1960,PhD,77037,0,1,10/13/2013,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0,SP,65,1,1,Partnered,1123,0.41228851291184326,0.085485307,0.2965271593944791,0.1495992876224399,0.047195013,0.00890472,27,41.592592592592595,0.037037037037037035,0.25925925925925924,0.375,0,3732,1,0.3009110396570204,0,0,0
1970,Graduation,24163,1,1,10/12/2013,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0,SP,55,1,2,Single,17,0.23529411764705882,0.058823529411764705,0.4117647058823529,0.11764705882352941,0.058823529411764705,0.11764705882352941,6,2.8333333333333335,0.3333333333333333,0.16666666666666666,2,0,3733,1,0.004553978,0,0,0
1969,PhD,69476,0,0,9/30/2013,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,US,56,0,0,Partnered,1044,0.24904214559386972,0.082375479,0.5354406130268199,0.060344828,0.00862069,0.064176245,15,69.6,0.066666667,0.26666666666666666,0.4,0,3745,1,0.2787716955941255,0,0,0
1979,Graduation,72063,0,1,7/3/2013,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,GER,46,1,1,Partnered,758,0.23746701846965698,0.042216359,0.45910290237467016,0.10026385224274406,0.042216359,0.11873350923482849,21,36.095238095238095,0.095238095,0.23809523809523808,0.3333333333333333,0,3834,1,0.19770474700052165,0,0,0
1962,Master,58646,0,1,6/10/2013,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,SP,63,1,1,Partnered,140,0.44285714285714284,0.007142857,0.3142857142857143,0.042857143,0.035714286,0.15714285714285714,8,17.5,0.125,0.25,1.3333333333333333,0,3857,1,0.036297640653357534,0,0,0
1962,Master,58646,0,1,6/10/2013,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,GER,63,1,1,Partnered,140,0.44285714285714284,0.007142857,0.3142857142857143,0.042857143,0.035714286,0.15714285714285714,8,17.5,0.125,0.25,1.3333333333333333,0,3857,1,0.036297640653357534,0,0,0
1949,Master,47570,1,1,5/29/2013,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,1,0,US,76,1,2,Single,121,0.5537190082644629,0.008264463,0.1652892561983471,0,0.016528926,0.256198347,9,13.444444444444445,0.3333333333333333,0.2222222222222222,2.3333333333333335,0,3869,1,0.031274231067459295,0,0,1
1980,Graduation,80011,0,1,4/29/2013,3,421,76,536,82,178,102,2,8,6,5,4,0,0,0,0,0,0,0,AUS,45,1,1,Partnered,1395,0.3017921146953405,0.054480287,0.3842293906810036,0.058781362,0.12759856630824373,0.07311828,21,66.42857142857143,0.095238095,0.38095238095238093,0.4444444444444444,1,3899,1,0.3577840471915876,0,0,0
1956,PhD,54998,0,1,3/10/2013,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,1,0,SP,69,1,1,Single,455,0.3384615384615385,0.048351648,0.44395604395604393,0.085714286,0.065934066,0.017582417582417582,20,22.75,0.25,0.2,0.8,0,3949,1,0.11521904279564446,0,0,1
1948,PhD,60200,0,1,1/2/2013,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,SP,77,1,1,Single,685,0.7328467153284671,0.027737226277372264,0.1927007299270073,0,0.008759124,0.037956204,25,27.4,0.24,0.24,0.8571428571428571,0,4016,1,0.17056772908366533,0,0,0
1982,Graduation,63211,0,0,11/2/2012,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,1,0,SP,43,0,0,Partnered,1173,0.12361466325660699,0.16453537936913895,0.391304348,0.17476555839727195,0.022165388,0.12361466325660699,20,58.65,0.1,0.15,0.5,0,4077,1,0.28771155261221487,0,0,1
1973,PhD,48432,0,1,10/18/2012,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,1,0,SA,52,1,1,Single,424,0.7594339622641509,0.007075472,0.1179245283018868,0.009433962,0.007075472,0.099056604,19,22.31578947368421,0.2631578947368421,0.3684210526315789,1,1,4092,1,0.10361681329423265,0,0,1
1973,PhD,48432,0,1,10/18/2012,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,0,CA,52,1,1,Other,424,0.7594339622641509,0.007075472,0.1179245283018868,0.009433962,0.007075472,0.099056604,19,22.31578947368421,0.2631578947368421,0.3684210526315789,1,1,4092,1,0.10361681329423265,0,0,0
1973,PhD,48432,0,1,10/18/2012,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,1,0,IND,52,1,1,Other,424,0.7594339622641509,0.007075472,0.1179245283018868,0.009433962,0.007075472,0.099056604,19,22.31578947368421,0.2631578947368421,0.3684210526315789,1,1,4092,1,0.10361681329423265,0,0,1
1949,Master,62845,1,1,10/1/2012,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0,SP,76,1,2,Partnered,1178,0.932937182,0,0.038200339558573854,0,0,0.028862478777589132,28,42.07142857142857,0.39285714285714285,0.10714285714285714,2,0,4109,1,0.28668775857872963,1,0.2,1
1949,Master,62845,1,1,10/1/2012,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,1,0,SP,76,1,2,Partnered,1178,0.932937182,0,0.038200339558573854,0,0,0.028862478777589132,28,42.07142857142857,0.39285714285714285,0.10714285714285714,2,0,4109,1,0.28668775857872963,1,0.2,1
1965,PhD,65220,0,0,9/3/2012,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,1,0,GER,60,0,0,Partnered,1282,0.6942277691107644,0.049141966,0.22776911076443057,0,0.01950078,0.009360374,23,55.73913043478261,0.17391304347826086,0.34782608695652173,0.6666666666666666,1,4137,1,0.3098863911046652,0,0,1
1990,PhD,74214,0,0,8/26/2012,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,SP,35,0,0,Partnered,1711,0.5043834015195792,0.048509643,0.3196960841613092,0.050263004,0.0578609,0.019286967,16,106.9375,0.0625,0.5,0.5555555555555556,1,4145,1,0.41278648974668275,0,0,0
1980,2n Cycle,96547,0,0,5/23/2014,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,1,0,SP,45,0,0,Partnered,809,0.553770087,0.025957973,0.15451174289245984,0.064276885,0.12484548825710753,0.076637824,21,38.523809523809526,0,0.3333333333333333,0.25,0,3510,1,0.23048433048433048,3,0.6,1
1955,Graduation,53863,0,1,5/17/2014,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,0,SP,70,1,1,Partnered,473,0.8435517970401691,0.00845666,0.063424947,0.012684989429175475,0.00845666,0.063424947,18,26.27777777777778,0.16666666666666666,0.3888888888888889,0.875,0,3516,1,0.13452787258248008,1,0.2,1
1970,Graduation,50447,2,0,4/21/2014,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,IND,55,1,2,Partnered,148,0.5743243243243243,0.047297297,0.16216216216216217,0.013513513513513514,0.02027027,0.18243243243243243,8,18.5,0.125,0.375,1.5,0,3542,1,0.041784303,0,0,0
1953,Graduation,37716,0,1,4/21/2014,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,AUS,72,1,1,Partnered,188,0.5159574468085106,0.005319149,0.21808510638297873,0.031914893617021274,0.010638297872340425,0.21808510638297873,10,18.8,0.2,0.4,1.4,1,3542,1,0.053077357,0,0,0
1982,Graduation,45203,2,0,3/23/2014,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,1,0,SA,43,1,2,Partnered,147,0.23809523809523808,0.020408163,0.4557823129251701,0.068027211,0.054421769,0.16326530612244897,8,18.375,0.125,0.375,1.5,0,3571,1,0.041164939792775135,0,0,1
1975,Master,37368,1,0,12/16/2013,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,SP,50,1,1,Partnered,30,0.1,0.066666667,0.36666666666666664,0.066666667,0.066666667,0.3333333333333333,4,7.5,0.25,0.25,3,0,3668,1,0.008178844,1,0.2,1
1955,Graduation,67225,0,1,11/26/2013,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,US,70,1,1,Partnered,868,0.3629032258064516,0.040322581,0.3709677419354839,0.052995391705069124,0.008064516,0.16474654377880185,23,37.73913043478261,0.13043478260869565,0.30434782608695654,0.625,0,3688,1,0.23535791757049893,0,0,0
1976,Master,65104,0,1,11/14/2013,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,1,0,CA,49,1,1,Partnered,1053,0.7008547008547008,0,0.22032288698955366,0.012345679012345678,0.018993352,0.047483381,17,61.94117647058823,0.11764705882352941,0.17647058823529413,1.75,0,3700,1,0.2845945945945946,0,0,1
1976,Master,65104,0,1,11/14/2013,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,0,SP,49,1,1,Partnered,1053,0.7008547008547008,0,0.22032288698955366,0.012345679012345678,0.018993352,0.047483381,17,61.94117647058823,0.11764705882352941,0.17647058823529413,1.75,0,3700,1,0.2845945945945946,0,0,0
1949,Master,81698,0,0,11/6/2013,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,1,0,SP,76,0,0,Partnered,1008,0.1775793650793651,0.027777777777777776,0.5158730158730159,0.11011904761904762,0.12202380952380952,0.046626984,25,40.32,0.04,0.12,0.25,0,3708,1,0.27184466019417475,0,0,1
1968,Graduation,70566,0,1,10/6/2013,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,SP,57,1,1,Single,757,0.5033025099075297,0.036988110964332896,0.28401585204755614,0.11096433289299867,0.036988110964332896,0.027741083,22,34.40909090909091,0.090909091,0.2727272727272727,0.42857142857142855,0,3739,1,0.20246055094945173,0,0,0
1958,Graduation,69096,0,1,9/27/2013,4,247,49,159,7,82,109,1,5,2,10,4,0,0,0,0,0,0,0,GER,67,1,1,Partnered,653,0.3782542113323124,0.075038285,0.2434915773353752,0.010719754977029096,0.12557427258805512,0.1669218989280245,18,36.27777777777778,0.055555556,0.2777777777777778,0.6666666666666666,0,3748,1,0.17422625400213448,0,0,0
1962,Graduation,71434,0,1,9/18/2013,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,SP,63,1,1,Partnered,1400,0.5078571428571429,0.025714285714285714,0.155,0.12285714285714286,0.068571429,0.12,21,66.66666666666667,0.14285714285714285,0.3333333333333333,0.5,0,3757,1,0.37263774287995743,2,0.4,1
1978,Graduation,33039,1,0,9/9/2013,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,SP,47,1,1,Partnered,78,0.38461538461538464,0.10256410256410256,0.15384615384615385,0.10256410256410256,0.10256410256410256,0.15384615384615385,7,11.142857142857142,0.14285714285714285,0.2857142857142857,1.6666666666666667,0,3766,1,0.020711630377057887,0,0,0
1978,Graduation,33039,1,0,9/9/2013,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,CA,47,1,1,Partnered,78,0.38461538461538464,0.10256410256410256,0.15384615384615385,0.10256410256410256,0.10256410256410256,0.15384615384615385,7,11.142857142857142,0.14285714285714285,0.2857142857142857,1.6666666666666667,0,3766,1,0.020711630377057887,0,0,0
1958,Graduation,46610,0,0,7/18/2013,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,SP,67,0,0,Partnered,467,0.6167023554603854,0.021413276231263382,0.064239829,0.00856531,0.021413276231263382,0.2676659528907923,14,33.357142857142854,0.071428571,0.42857142857142855,0.8571428571428571,0,3819,1,0.12228332024090076,0,0,0
1958,Graduation,49967,0,1,7/8/2013,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,CA,67,1,1,Single,306,0.6928104575163399,0.019607843,0.22549019607843138,0.013071895424836602,0.039215686,0.009803922,15,20.4,0.2,0.4,1,1,3829,1,0.079916427,0,0,0
1976,Graduation,53359,1,1,5/27/2013,4,173,4,30,3,6,41,4,5,1,4,7,0,0,0,0,0,0,0,US,49,1,2,Partnered,257,0.6731517509727627,0.015564202,0.11673151750972763,0.011673151750972763,0.023346303501945526,0.15953307392996108,14,18.357142857142858,0.2857142857142857,0.35714285714285715,1.1666666666666667,1,3871,1,0.066391113,0,0,0
1971,Master,49505,1,1,3/5/2013,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,0,SP,54,1,2,Partnered,751,0.8042609853528628,0,0.13315579227696406,0.025299601,0,0.037283621837549935,29,25.896551724137932,0.3103448275862069,0.3448275862068966,0.7272727272727273,1,3954,1,0.18993424380374305,0,0,0
1946,Master,68657,0,0,2/20/2013,4,482,34,471,119,68,22,1,3,5,9,7,0,0,0,0,0,0,0,AUS,79,0,0,Partnered,1196,0.40301003344481606,0.028428093645484948,0.39381270903010035,0.099498328,0.056856187290969896,0.018394649,18,66.44444444444444,0.055555556,0.16666666666666666,1.75,0,3967,1,0.30148726997731284,0,0,0
1954,Graduation,72071,0,1,2/14/2013,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,SP,71,1,1,Single,1338,0.3968609865470852,0.051569507,0.2242152466367713,0.11210762331838565,0.1031390134529148,0.11210762331838565,20,66.9,0.15,0.25,0.3333333333333333,0,3973,1,0.33677321922980114,0,0,0
1954,Graduation,72071,0,1,2/14/2013,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,CA,71,1,1,Single,1338,0.3968609865470852,0.051569507,0.2242152466367713,0.11210762331838565,0.1031390134529148,0.11210762331838565,20,66.9,0.15,0.25,0.3333333333333333,0,3973,1,0.33677321922980114,0,0,0
1967,Master,59235,1,0,1/12/2013,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,IND,58,1,1,Single,1128,0.3971631205673759,0.035460993,0.4157801418439716,0.070921986,0,0.080673759,28,40.285714285714285,0.10714285714285714,0.39285714285714285,0.5833333333333334,0,4006,1,0.28157763354967547,0,0,0
1957,Graduation,21994,0,1,12/24/2012,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,AUS,68,1,1,Partnered,22,0.4090909090909091,0,0.2727272727272727,0.13636363636363635,0.045454545454545456,0.13636363636363635,4,5.5,0.25,0,5,0,4025,1,0.005465839,0,0,0
1957,Graduation,21994,0,1,12/24/2012,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,SP,68,1,1,Partnered,22,0.4090909090909091,0,0.2727272727272727,0.13636363636363635,0.045454545454545456,0.13636363636363635,4,5.5,0.25,0,5,0,4025,1,0.005465839,0,0,0
1972,Graduation,69209,0,0,9/17/2012,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,0,CA,53,0,0,Partnered,1782,0.2783389450056117,0.017957351290684626,0.4764309764309764,0.12850729517396184,0.026936026936026935,0.071829405,16,111.375,0.125,0.3125,0.6666666666666666,0,4123,1,0.4322095561484356,1,0.2,1
1989,Graduation,31928,1,0,3/28/2014,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0,IND,36,1,1,Partnered,72,0.4583333333333333,0.055555556,0.3333333333333333,0.055555556,0.027777777777777776,0.069444444,9,8,0.2222222222222222,0.3333333333333333,1.75,0,3566,1,0.020190689848569827,0,0,0
1987,PhD,74004,0,0,2/24/2014,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,1,0,IND,38,0,0,Single,1658,0.47285886610373945,0.028950542822677925,0.33775633293124246,0.025331724969843185,0.10615199034981906,0.028950542822677925,15,110.53333333333333,0.066666667,0.26666666666666666,0.6,0,3598,1,0.4608115619788771,2,0.4,1
1987,2n Cycle,30390,0,0,9/2/2013,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0,IND,38,0,0,Partnered,80,0.125,0.15,0.15,0.3125,0.0125,0.25,6,13.333333333333334,0.16666666666666666,0.3333333333333333,2,0,3773,1,0.021203286509408958,0,0,0
1985,Graduation,21355,1,0,8/20/2013,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,1,0,US,40,1,1,Partnered,68,0.073529412,0.19117647058823528,0.20588235294117646,0,0.073529412,0.45588235294117646,7,9.714285714285714,0.2857142857142857,0.2857142857142857,2,0,3786,1,0.017960908610670893,1,0.2,1
1969,Graduation,26304,1,0,6/23/2013,5,4,1,5,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,GER,56,1,1,Partnered,16,0.25,0.0625,0.3125,0.125,0,0.25,4,4,0.25,0.25,3.5,0,3844,1,0.004162331,0,0,0
1989,2n Cycle,85710,0,0,5/5/2013,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,IND,36,0,0,Partnered,1062,0.5649717514124294,0.018832391713747645,0.3295668549905838,0.027306967984934087,0.028248588,0.031073446327683617,26,40.84615384615385,0.038461538461538464,0.23076923076923078,0.2857142857142857,0,3893,1,0.2727973285384023,1,0.2,1
1974,Graduation,102692,0,0,4/5/2013,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,1,0,SA,51,0,0,Single,1112,0.1510791366906475,0.13309352517985612,0.39928057553956836,0.028776978,0.15467625899280577,0.13309352517985612,29,38.34482759,0.034482758620689655,0.20689655172413793,0.2857142857142857,0,3923,1,0.2834565383634973,4,0.8,1
1971,Graduation,58350,0,1,1/4/2013,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,SP,54,1,1,Single,1001,0.4925074925074925,0.025974025974025976,0.2057942057942058,0.11588411588411589,0.07992008,0.07992008,27,37.074074074074076,0.14814814814814814,0.2962962962962963,0.6666666666666666,0,4014,1,0.2493771798704534,0,0,0
1978,Graduation,7500,1,1,12/27/2012,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,SP,47,1,2,Single,57,0.10526315789473684,0.087719298,0.070175439,0.22807017543859648,0.070175439,0.43859649122807015,10,5.7,0.4,0.2,2,0,4022,1,0.014172053704624566,0,0,0
1984,Master,18890,0,0,11/10/2012,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,1,0,SA,41,0,0,Single,35,0.17142857142857143,0.11428571428571428,0.028571429,0.2,0.057142857,0.42857142857142855,4,8.75,0.25,0,6,0,4069,1,0.008601622,1,0.2,1
1986,Basic,20425,1,0,10/29/2012,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,CA,39,1,1,Partnered,57,0.070175439,0.21052631578947367,0.087719298,0.052631579,0.2807017543859649,0.2982456140350877,7,8.142857142857142,0.2857142857142857,0.2857142857142857,2.3333333333333335,0,4081,1,0.013967164910561138,0,0,0
1986,Basic,20425,1,0,10/29/2012,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,GER,39,1,1,Partnered,57,0.070175439,0.21052631578947367,0.087719298,0.052631579,0.2807017543859649,0.2982456140350877,7,8.142857142857142,0.2857142857142857,0.2857142857142857,2.3333333333333335,0,4081,1,0.013967164910561138,0,0,0
1957,PhD,41437,1,1,9/22/2012,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,SP,68,1,2,Single,32,0.90625,0,0.0625,0,0,0.03125,5,6.4,0.2,0.2,3.5,0,4118,1,0.007770763,0,0,0
1949,Master,49912,0,1,9/7/2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,1,0,Other,76,1,1,Partnered,874,0.5949656750572082,0.009153318,0.2551487414187643,0.036613272311212815,0.056064073,0.04805492,26,33.61538461538461,0.15384615384615385,0.38461538461538464,0.7272727272727273,1,4133,1,0.211468667,1,0.2,1
1949,Master,49912,0,1,9/7/2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,1,0,AUS,76,1,1,Partnered,874,0.5949656750572082,0.009153318,0.2551487414187643,0.036613272311212815,0.056064073,0.04805492,26,33.61538461538461,0.15384615384615385,0.38461538461538464,0.7272727272727273,1,4133,1,0.211468667,1,0.2,1
1959,Graduation,79823,0,1,3/31/2014,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,AUS,66,1,1,Partnered,1518,0.5500658761528326,0.048089592,0.2503293807641634,0.075098814,0.048089592,0.028326745718050064,23,66,0.043478260869565216,0.2608695652173913,0.2857142857142857,0,3563,1,0.4260454673028347,1,0.2,1
1954,Graduation,85683,0,0,3/21/2014,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,1,0,SP,71,0,0,Single,1789,0.7244270542202348,0.009502515,0.1738401341531582,0.025153717,0.038569033,0.028507546,17,105.23529411764706,0.058823529411764705,0.11764705882352941,0.3333333333333333,0,3573,1,0.5006996921354604,4,0.8,1
1965,PhD,47025,1,1,2/9/2014,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,SP,60,1,2,Single,20,0.8,0,0.15,0,0,0.05,4,5,0.25,0.25,3.5,0,3613,1,0.005535566,0,0,0
1976,PhD,68397,0,1,11/17/2013,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,SA,49,1,1,Partnered,1416,0.536723164,0.056497175,0.3290960451977401,0.012005649717514125,0.009180791,0.056497175,21,67.42857142857143,0.047619047619047616,0.2857142857142857,0.42857142857142855,1,3697,1,0.3830132539897214,0,0,0
1984,PhD,38175,1,0,9/23/2013,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,SP,41,1,1,Partnered,153,0.45751633986928103,0.039215686,0.45098039215686275,0.013071895424836602,0.019607843,0.019607843,11,13.909090909090908,0.2727272727272727,0.2727272727272727,1.75,0,3752,1,0.040778252,0,0,0
1972,Master,46423,1,1,9/18/2013,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,SP,53,1,2,Single,92,0.7391304347826086,0,0.17391304347826086,0,0,0.086956522,9,10.222222222222221,0.3333333333333333,0.2222222222222222,2.3333333333333335,0,3757,1,0.024487623,0,0,0
1976,Master,30560,1,0,6/27/2013,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,SA,49,1,1,Partnered,31,0.2903225806451613,0.032258065,0.16129032258064516,0.12903225806451613,0.16129032258064516,0.22580645161290322,5,6.2,0.2,0.2,3.5,0,3840,1,0.008072917,0,0,0
1976,Master,30560,1,0,6/27/2013,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,CA,49,1,1,Partnered,31,0.2903225806451613,0.032258065,0.16129032258064516,0.12903225806451613,0.16129032258064516,0.22580645161290322,5,6.2,0.2,0.2,3.5,0,3840,1,0.008072917,0,0,0
1979,Graduation,60152,0,1,3/28/2013,6,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,0,SP,46,1,1,Single,943,0.344644751,0.088016967,0.3181336161187699,0.091198303,0.061505832449628844,0.09650053,23,41,0.043478260869565216,0.2608695652173913,0.42857142857142855,0,3931,1,0.2398880691935894,0,0,0
1965,Graduation,29672,1,1,3/12/2013,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,SA,60,1,2,Partnered,25,0.36,0.04,0.12,0,0.16,0.32,4,6.25,0.25,0,6,0,3947,1,0.006333924,0,0,0
1965,Graduation,29672,1,1,3/12/2013,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,SP,60,1,2,Partnered,25,0.36,0.04,0.12,0,0.16,0.32,4,6.25,0.25,0,6,0,3947,1,0.006333924,0,0,0
1947,Graduation,70321,0,0,1/16/2013,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,1,0,SP,78,0,0,Partnered,1376,0.22020348837209303,0.016715116279069766,0.5457848837209303,0.059593023255813955,0.018895349,0.13880813953488372,25,55.04,0.04,0.24,0.5714285714285714,0,4002,1,0.34382808595702147,0,0,1
